INCIDENT_ID,Entity,Label
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville susanville,PERSON
2021_12993824_DIXIE,communities,GPE
2021_12993824_DIXIE,plumas county eoc,PERSON
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the west coast,LOC
2021_12993824_DIXIE,oakland,GPE
2021_12993824_DIXIE,omaha,GPE
2021_12993824_DIXIE,nebraska,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,susanville approx  miles,ORG
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville susanville,PERSON
2021_12993824_DIXIE,communities,GPE
2021_12993824_DIXIE,the west coast,LOC
2021_12993824_DIXIE,oakland,GPE
2021_12993824_DIXIE,omaha,GPE
2021_12993824_DIXIE,nebraska,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,susanville approx  miles,ORG
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville susanville,PERSON
2021_12993824_DIXIE,communities,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,susanville approx  miles,ORG
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,the month,DATE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,greenville crescent,ORG
2021_12993824_DIXIE,prattville paxton,PERSON
2021_12993824_DIXIE,valley east butt lake westwood canyon,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,shasta county,GPE
2021_12993824_DIXIE,the month,DATE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,shasta crayfish sierra nevada,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,native american,NORP
2021_12993824_DIXIE,bear paw petroglyphs,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,ten,CARDINAL
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,burlington,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month,DATE
2021_12993824_DIXIE,chester airport ganser,PERSON
2021_12993824_DIXIE,sierra pacific industries,ORG
2021_12993824_DIXIE,an estimated  billion dollars,MONEY
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,cub creek lnfexperimental,ORG
2021_12993824_DIXIE,green island lake lnf,LOC
2021_12993824_DIXIE,ridge lnf cub creek,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,lnf north,PERSON
2021_12993824_DIXIE,sierranevada yellowlegged frog lnf gold lake,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frog,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frogs,ORG
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,burlington,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month,DATE
2021_12993824_DIXIE,chester airport ganser,PERSON
2021_12993824_DIXIE,sierra pacific industries,ORG
2021_12993824_DIXIE,an estimated  billion dollars,MONEY
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,cub creek lnfexperimental,ORG
2021_12993824_DIXIE,green island lake lnf,LOC
2021_12993824_DIXIE,ridge lnf cub creek,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,lnf north,PERSON
2021_12993824_DIXIE,sierranevada yellowlegged frog lnf gold lake,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frog,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frogs,ORG
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,burlington,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month,DATE
2021_12993824_DIXIE,chester airport ganser,PERSON
2021_12993824_DIXIE,sierra pacific industries,ORG
2021_12993824_DIXIE,an estimated  billion dollars,MONEY
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,cub creek lnfexperimental,ORG
2021_12993824_DIXIE,green island lake lnf,LOC
2021_12993824_DIXIE,ridge lnf cub creek,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,lnf north,PERSON
2021_12993824_DIXIE,sierranevada yellowlegged frog lnf gold lake,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frog,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frogs,ORG
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,burlington,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month,DATE
2021_12993824_DIXIE,chester airport ganser,PERSON
2021_12993824_DIXIE,sierra pacific industries,ORG
2021_12993824_DIXIE,an estimated  billion dollars,MONEY
2021_12993824_DIXIE,an additional  billion,MONEY
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,lnf north,PERSON
2021_12993824_DIXIE,sierranevada yellowlegged frog lnf gold lake,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frog,ORG
2021_12993824_DIXIE,sierranevada yellowlegged frogs,ORG
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,grey wolf,PERSON
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,sierra nevada,ORG
2021_12993824_DIXIE,fox,ORG
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,luafman ranger station,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,luafman ranger station,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton mtn taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,luafman ranger station,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton mtn taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,luafman ranger station,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,luafman ranger station,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,canyon dam greater lake,LOC
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,susanville mill creek,ORG
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,luafman ranger station,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad union pacific railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
